j g(j) i g(i) wl A A+A^a A/(A+A^a) f
423 4.000 1 2.000 6.09730 6.721E+05 7.864E+11 8.547E-07 7.491E-09
87 4.000 1 2.000 8.99319 2.867E+05 7.961E+12 3.601E-08 6.953E-09
200 4.000 1 2.000 6.97417 4.508E+05 4.760E+12 9.469E-08 6.576E-09
388 4.000 1 2.000 6.16962 5.483E+05 2.386E+12 2.298E-07 6.258E-09
82 4.000 1 2.000 9.04027 2.540E+05 6.676E+12 3.805E-08 6.223E-09
270 4.000 1 2.000 6.59069 4.258E+05 6.160E+12 6.911E-08 5.545E-09
459 6.000 1 2.000 6.02563 3.015E+05 1.800E+12 1.675E-07 4.923E-09
260 4.000 1 2.000 6.62259 3.626E+05 1.545E+12 2.347E-07 4.769E-09
394 6.000 1 2.000 6.15727 2.790E+05 2.931E+12 9.519E-08 4.759E-09
515 4.000 1 2.000 5.87561 4.521E+05 1.373E+12 3.293E-07 4.681E-09
478 6.000 1 2.000 5.97960 2.905E+05 9.463E+11 3.070E-07 4.672E-09
436 6.000 1 2.000 6.08681 2.685E+05 2.200E+12 1.220E-07 4.474E-09
447 4.000 1 2.000 6.04577 3.884E+05 1.868E+12 2.080E-07 4.258E-09
196 4.000 1 2.000 6.97853 2.753E+05 4.984E+12 5.524E-08 4.020E-09
529 6.000 1 2.000 5.85620 2.553E+05 1.300E+12 1.963E-07 3.938E-09
364 6.000 1 2.000 6.26771 2.040E+05 3.524E+12 5.789E-08 3.605E-09
513 4.000 1 2.000 5.87897 3.428E+05 1.782E+12 1.923E-07 3.553E-09
110 6.000 1 2.000 8.81053 9.698E+04 3.732E+13 2.599E-09 3.386E-09
319 6.000 1 2.000 6.33325 1.788E+05 6.597E+12 2.711E-08 3.226E-09
563 4.000 1 2.000 5.71853 3.275E+05 1.319E+12 2.482E-07 3.211E-09
203 6.000 1 2.000 6.96668 1.329E+05 1.080E+13 1.230E-08 2.901E-09
102 6.000 1 2.000 8.86411 7.800E+04 2.361E+13 3.304E-09 2.757E-09
462 4.000 1 2.000 6.02239 2.520E+05 1.913E+12 1.317E-07 2.742E-09
19 2.000 1 2.000 10.0021 1.697E+05 3.672E+12 4.622E-08 2.545E-09
371 4.000 1 2.000 6.26014 2.011E+05 3.045E+12 6.605E-08 2.364E-09
532 4.000 1 2.000 5.85426 2.081E+05 1.413E+12 1.472E-07 2.138E-09
400 6.000 1 2.000 6.15249 1.138E+05 2.560E+12 4.443E-08 1.937E-09
215 6.000 1 2.000 6.93255 8.878E+04 5.905E+12 1.504E-08 1.919E-09
193 6.000 1 2.000 6.98976 7.068E+04 4.421E+12 1.599E-08 1.553E-09
316 6.000 1 2.000 6.33677 8.482E+04 4.124E+12 2.057E-08 1.532E-09
152 6.000 1 2.000 7.32692 6.127E+04 2.405E+12 2.547E-08 1.479E-09
216 4.000 1 2.000 6.89953 9.981E+04 4.935E+12 2.022E-08 1.425E-09
86 6.000 1 2.000 9.00033 3.903E+04 5.713E+12 6.833E-09 1.422E-09
222 4.000 1 2.000 6.87682 9.831E+04 4.993E+12 1.969E-08 1.394E-09
207 6.000 1 2.000 6.94592 6.142E+04 9.253E+12 6.638E-09 1.333E-09
448 6.000 1 2.000 6.04469 7.717E+04 1.757E+12 4.392E-08 1.268E-09
298 6.000 1 2.000 6.37599 6.902E+04 5.059E+12 1.364E-08 1.262E-09
344 6.000 1 2.000 6.31012 7.042E+04 6.311E+12 1.116E-08 1.261E-09
365 4.000 1 2.000 6.26731 9.932E+04 3.680E+12 2.699E-08 1.170E-09
516 6.000 1 2.000 5.87501 7.532E+04 1.284E+12 5.867E-08 1.169E-09
209 6.000 1 2.000 6.94139 5.290E+04 9.010E+12 5.871E-09 1.146E-09
124 6.000 1 2.000 8.55074 3.458E+04 1.954E+13 1.770E-09 1.138E-09
470 6.000 1 2.000 6.01469 6.850E+04 3.735E+12 1.834E-08 1.115E-09
373 6.000 1 2.000 6.25913 6.307E+04 2.614E+12 2.413E-08 1.111E-09
407 4.000 1 2.000 6.14740 9.765E+04 7.014E+11 1.392E-07 1.106E-09
187 6.000 1 2.000 7.01912 4.887E+04 5.183E+12 9.428E-09 1.083E-09
190 6.000 1 2.000 7.00864 4.740E+04 4.383E+12 1.082E-08 1.047E-09
131 2.000 1 2.000 7.46757 1.250E+05 2.069E+12 6.041E-08 1.045E-09
218 6.000 1 2.000 6.89755 4.450E+04 4.854E+12 9.168E-09 9.520E-10
66 6.000 1 2.000 9.19291 2.428E+04 2.804E+12 8.661E-09 9.230E-10
547 6.000 1 2.000 5.79658 5.855E+04 1.395E+12 4.198E-08 8.850E-10
372 6.000 1 2.000 6.25973 4.785E+04 3.386E+12 1.413E-08 8.430E-10
116 6.000 1 2.000 8.72940 2.452E+04 3.080E+13 7.960E-10 8.405E-10
461 4.000 1 2.000 6.02369 7.536E+04 1.923E+12 3.920E-08 8.199E-10
433 6.000 1 2.000 6.08774 4.853E+04 2.384E+12 2.036E-08 8.090E-10
540 6.000 1 2.000 5.84969 4.838E+04 2.580E+12 1.876E-08 7.445E-10
548 6.000 1 2.000 5.79639 4.597E+04 1.294E+12 3.554E-08 6.945E-10
17 2.000 1 2.000 10.2003 4.062E+04 2.058E+11 1.974E-07 6.335E-10
531 4.000 1 2.000 5.85503 5.748E+04 1.401E+12 4.103E-08 5.908E-10
81 6.000 1 2.000 9.04229 1.403E+04 4.073E+12 3.446E-09 5.160E-10
241 2.000 1 2.000 6.70238 7.420E+04 1.265E+12 5.865E-08 4.996E-10
455 6.000 1 2.000 6.03568 2.935E+04 4.294E+12 6.836E-09 4.808E-10
352 6.000 1 2.000 6.28625 2.272E+04 7.753E+11 2.930E-08 4.037E-10
434 4.000 1 2.000 6.08753 3.615E+04 2.422E+12 1.493E-08 4.018E-10
199 6.000 1 2.000 6.97503 1.782E+04 6.854E+12 2.599E-09 3.898E-10
42 6.000 1 2.000 9.55787 9.482E+03 9.615E+12 9.862E-10 3.896E-10
546 4.000 1 2.000 5.79667 3.779E+04 1.409E+12 2.682E-08 3.808E-10
127 2.000 1 2.000 7.64030 4.301E+04 1.284E+12 3.351E-08 3.764E-10
443 6.000 1 2.000 6.07383 2.187E+04 3.300E+12 6.625E-09 3.630E-10
185 6.000 1 2.000 7.02495 1.581E+04 4.283E+12 3.692E-09 3.510E-10
239 6.000 1 2.000 6.75296 1.626E+04 7.752E+12 2.098E-09 3.335E-10
376 4.000 1 2.000 6.25101 2.769E+04 3.206E+12 8.635E-09 3.243E-10
525 6.000 1 2.000 5.86963 2.088E+04 3.036E+12 6.878E-09 3.235E-10
508 6.000 1 2.000 5.90543 2.052E+04 2.340E+12 8.767E-09 3.218E-10
225 6.000 1 2.000 6.86225 1.362E+04 1.158E+13 1.177E-09 2.885E-10
301 2.000 1 2.000 6.35778 4.108E+04 2.383E+12 1.724E-08 2.490E-10
262 6.000 1 2.000 6.60794 1.163E+04 1.571E+12 7.403E-09 2.284E-10
229 2.000 1 2.000 6.85891 3.036E+04 1.053E+12 2.883E-08 2.142E-10
384 6.000 1 2.000 6.23986 1.210E+04 8.499E+12 1.423E-09 2.119E-10
155 6.000 1 2.000 7.31121 7.640E+03 5.084E+12 1.503E-09 1.837E-10
391 2.000 1 2.000 6.16283 3.137E+04 6.639E+11 4.725E-08 1.786E-10
43 2.000 1 2.000 9.55678 1.288E+04 3.880E+13 3.320E-10 1.763E-10
561 2.000 1 2.000 5.72409 3.521E+04 6.829E+11 5.156E-08 1.730E-10
551 4.000 1 2.000 5.79385 1.475E+04 1.493E+12 9.882E-09 1.485E-10
524 6.000 1 2.000 5.87076 9.413E+03 2.097E+12 4.489E-09 1.459E-10
44 2.000 1 2.000 9.53822 1.056E+04 5.272E+12 2.004E-09 1.441E-10
454 6.000 1 2.000 6.03764 8.010E+03 2.892E+12 2.770E-09 1.313E-10
487 6.000 1 2.000 5.97008 7.425E+03 7.835E+11 9.476E-09 1.190E-10
74 2.000 1 2.000 9.14204 9.035E+03 2.154E+13 4.195E-10 1.132E-10
76 2.000 1 2.000 9.12033 8.170E+03 5.764E+12 1.417E-09 1.019E-10
467 6.000 1 2.000 6.01657 6.205E+03 2.572E+12 2.412E-09 1.011E-10
379 6.000 1 2.000 6.24472 5.720E+03 5.887E+12 9.717E-10 1.003E-10
358 6.000 1 2.000 6.27472 5.313E+03 7.985E+11 6.654E-09 9.410E-11
475 4.000 1 2.000 5.98555 8.569E+03 7.018E+11 1.221E-08 9.206E-11
123 6.000 1 2.000 8.67182 2.690E+03 3.454E+13 7.788E-11 9.095E-11
79 2.000 1 2.000 9.05820 7.345E+03 6.342E+12 1.158E-09 9.035E-11
348 2.000 1 2.000 6.30455 1.432E+04 5.913E+11 2.421E-08 8.530E-11
232 6.000 1 2.000 6.84986 4.003E+03 1.637E+13 2.445E-10 8.445E-11
277 2.000 1 2.000 6.50287 1.226E+04 7.847E+11 1.562E-08 7.770E-11
489 4.000 1 2.000 5.96204 7.142E+03 1.889E+12 3.780E-09 7.612E-11
279 2.000 1 2.000 6.49226 1.126E+04 1.315E+12 8.557E-09 7.110E-11
457 6.000 1 2.000 6.03295 4.280E+03 6.693E+11 6.395E-09 7.005E-11
502 6.000 1 2.000 5.95172 4.352E+03 5.046E+12 8.624E-10 6.930E-11
559 6.000 1 2.000 5.79047 4.337E+03 3.486E+12 1.244E-09 6.540E-11
565 6.000 1 2.000 5.71465 4.252E+03 1.751E+12 2.428E-09 6.245E-11
148 2.000 1 2.000 7.35241 7.540E+03 1.508E+13 4.999E-10 6.110E-11
308 6.000 1 2.000 6.34564 3.307E+03 1.292E+12 2.559E-09 5.990E-11
490 6.000 1 2.000 5.96195 3.685E+03 1.826E+12 2.018E-09 5.890E-11
537 6.000 1 2.000 5.85087 3.763E+03 1.716E+12 2.192E-09 5.795E-11
166 2.000 1 2.000 7.20871 7.350E+03 2.080E+12 3.533E-09 5.725E-11
244 2.000 1 2.000 6.68044 8.425E+03 1.445E+12 5.831E-09 5.640E-11
315 2.000 1 2.000 6.33682 8.875E+03 9.616E+11 9.230E-09 5.345E-11
302 2.000 1 2.000 6.35426 8.750E+03 1.999E+12 4.378E-09 5.295E-11
93 6.000 1 2.000 8.93678 1.440E+03 4.370E+12 3.295E-10 5.170E-11
265 6.000 1 2.000 6.60144 2.503E+03 2.940E+12 8.515E-10 4.908E-11
186 2.000 1 2.000 7.02085 5.950E+03 4.481E+12 1.328E-09 4.397E-11
191 2.000 1 2.000 7.00319 5.850E+03 4.566E+12 1.281E-09 4.300E-11
133 2.000 1 2.000 7.43426 5.130E+03 2.168E+12 2.366E-09 4.252E-11
425 6.000 1 2.000 6.09279 2.522E+03 7.754E+11 3.252E-09 4.210E-11
520 6.000 1 2.000 5.87244 2.620E+03 2.386E+12 1.098E-09 4.063E-11
410 2.000 1 2.000 6.14591 6.260E+03 1.126E+12 5.558E-09 3.545E-11
256 2.000 1 2.000 6.64677 4.457E+03 7.579E+12 5.881E-10 2.952E-11
65 2.000 1 2.000 9.19588 2.228E+03 6.943E+12 3.209E-10 2.824E-11
554 6.000 1 2.000 5.79196 1.852E+03 2.348E+12 7.885E-10 2.793E-11
494 4.000 1 2.000 5.95727 2.413E+03 2.011E+12 1.200E-09 2.568E-11
527 6.000 1 2.000 5.86057 1.436E+03 5.665E+11 2.536E-09 2.219E-11
422 6.000 1 2.000 6.09880 1.242E+03 5.949E+11 2.087E-09 2.077E-11
217 6.000 1 2.000 6.89912 9.270E+02 4.473E+12 2.072E-10 1.985E-11
429 6.000 1 2.000 6.09080 1.033E+03 1.371E+12 7.533E-10 1.723E-11
389 2.000 1 2.000 6.16404 2.808E+03 1.046E+12 2.684E-09 1.599E-11
