j g(j) i g(i) wl A A+A^a A/(A+A^a) f
362 5.000 1 1.000 8.86805 1.743E+07 7.984E+12 2.183E-06 1.027E-06
171 5.000 1 1.000 10.8412 1.112E+07 1.816E+13 6.126E-07 9.802E-07
557 5.000 1 1.000 8.34370 1.431E+07 2.894E+12 4.946E-06 7.469E-07
918 5.000 1 1.000 7.64408 1.556E+07 1.578E+12 9.866E-06 6.817E-07
101 5.000 1 1.000 11.5191 6.772E+06 2.266E+12 2.989E-06 6.737E-07
772 3.000 1 1.000 8.03772 2.175E+07 1.611E+12 1.350E-05 6.319E-07
661 5.000 1 1.000 8.22203 1.099E+07 2.820E+12 3.896E-06 5.567E-07
591 5.000 1 1.000 8.30179 9.500E+06 1.507E+12 6.303E-06 4.908E-07
667 5.000 1 1.000 8.21401 9.320E+06 4.252E+12 2.192E-06 4.714E-07
427 5.000 1 1.000 8.67895 8.030E+06 6.142E+12 1.307E-06 4.534E-07
37 5.000 1 1.000 12.3250 3.756E+06 1.366E+13 2.749E-07 4.277E-07
907 5.000 1 1.000 7.64699 9.040E+06 1.580E+12 5.721E-06 3.963E-07
366 5.000 1 1.000 8.85841 5.908E+06 8.002E+12 7.383E-07 3.476E-07
200 5.000 1 1.000 10.5139 4.100E+06 2.975E+12 1.378E-06 3.398E-07
962 3.000 1 1.000 7.56908 1.301E+07 1.018E+12 1.279E-05 3.353E-07
479 5.000 1 1.000 8.51967 5.430E+06 1.211E+12 4.484E-06 2.954E-07
442 5.000 1 1.000 8.64139 4.888E+06 1.177E+13 4.154E-07 2.736E-07
344 5.000 1 1.000 8.99982 4.394E+06 9.219E+11 4.766E-06 2.668E-07
974 5.000 1 1.000 7.54488 6.018E+06 1.687E+12 3.567E-06 2.568E-07
170 5.000 1 1.000 10.8604 2.876E+06 1.725E+13 1.668E-07 2.543E-07
928 3.000 1 1.000 7.63293 9.670E+06 5.232E+12 1.848E-06 2.534E-07
724 5.000 1 1.000 8.06979 4.280E+06 4.184E+12 1.023E-06 2.090E-07
561 3.000 1 1.000 8.34182 6.667E+06 6.494E+12 1.027E-06 2.087E-07
162 5.000 1 1.000 10.9372 1.789E+06 3.899E+12 4.589E-07 1.605E-07
618 5.000 1 1.000 8.26417 3.082E+06 2.415E+12 1.276E-06 1.578E-07
33 5.000 1 1.000 12.4029 1.360E+06 1.372E+11 9.915E-06 1.569E-07
53 5.000 1 1.000 12.0610 1.332E+06 1.242E+10 1.073E-04 1.452E-07
815 5.000 1 1.000 7.91396 3.074E+06 3.513E+12 8.751E-07 1.443E-07
285 5.000 1 1.000 9.17760 2.108E+06 1.657E+12 1.273E-06 1.331E-07
246 5.000 1 1.000 9.48844 1.913E+06 6.607E+12 2.896E-07 1.291E-07
405 5.000 1 1.000 8.79540 1.708E+06 1.043E+12 1.638E-06 9.903E-08
154 5.000 1 1.000 10.9899 1.092E+06 1.417E+13 7.701E-08 9.883E-08
281 5.000 1 1.000 9.21037 1.507E+06 8.202E+11 1.838E-06 9.585E-08
970 5.000 1 1.000 7.54602 2.026E+06 1.860E+12 1.089E-06 8.651E-08
752 5.000 1 1.000 8.05045 1.689E+06 8.882E+11 1.901E-06 8.204E-08
75 5.000 1 1.000 11.7698 7.626E+05 1.424E+12 5.355E-07 7.919E-08
728 5.000 1 1.000 8.06549 1.366E+06 4.107E+12 3.326E-07 6.661E-08
115 5.000 1 1.000 11.3913 6.742E+05 1.128E+12 5.975E-07 6.559E-08
956 3.000 1 1.000 7.60360 2.438E+06 7.648E+11 3.188E-06 6.341E-08
458 5.000 1 1.000 8.58228 1.068E+06 3.694E+12 2.892E-07 5.898E-08
520 5.000 1 1.000 8.44950 1.052E+06 2.882E+12 3.649E-07 5.629E-08
623 5.000 1 1.000 8.25628 1.068E+06 3.884E+12 2.751E-07 5.459E-08
571 5.000 1 1.000 8.32475 1.032E+06 7.273E+11 1.420E-06 5.364E-08
59 5.000 1 1.000 11.9930 4.636E+05 7.250E+11 6.395E-07 4.999E-08
705 5.000 1 1.000 8.18047 9.442E+05 2.771E+12 3.407E-07 4.736E-08
832 5.000 1 1.000 7.89247 8.410E+05 6.193E+12 1.358E-07 3.927E-08
324 5.000 1 1.000 9.05445 5.948E+05 7.849E+12 7.578E-08 3.655E-08
48 5.000 1 1.000 12.1398 3.254E+05 1.757E+13 1.852E-08 3.596E-08
432 5.000 1 1.000 8.66271 6.038E+05 5.565E+12 1.085E-07 3.396E-08
38 5.000 1 1.000 12.3217 2.916E+05 1.491E+12 1.956E-07 3.320E-08
193 5.000 1 1.000 10.6049 3.860E+05 5.881E+12 6.563E-08 3.254E-08
999 5.000 1 1.000 7.51094 7.660E+05 1.541E+12 4.972E-07 3.240E-08
528 5.000 1 1.000 8.43284 5.910E+05 2.726E+12 2.168E-07 3.151E-08
700 5.000 1 1.000 8.18520 5.346E+05 2.896E+12 1.846E-07 2.685E-08
373 5.000 1 1.000 8.84342 4.394E+05 7.553E+12 5.818E-08 2.576E-08
593 5.000 1 1.000 8.30014 4.784E+05 2.753E+12 1.738E-07 2.471E-08
839 5.000 1 1.000 7.88651 5.298E+05 9.114E+11 5.813E-07 2.470E-08
35 5.000 1 1.000 12.3909 1.885E+05 2.255E+12 8.360E-08 2.170E-08
196 5.000 1 1.000 10.5598 2.520E+05 3.851E+12 6.544E-08 2.106E-08
381 5.000 1 1.000 8.83173 3.596E+05 1.991E+12 1.806E-07 2.103E-08
754 5.000 1 1.000 8.04734 4.126E+05 4.362E+12 9.459E-08 2.003E-08
781 5.000 1 1.000 8.03525 4.080E+05 8.741E+11 4.668E-07 1.975E-08
688 5.000 1 1.000 8.20592 3.902E+05 8.608E+11 4.533E-07 1.969E-08
866 5.000 1 1.000 7.73557 4.382E+05 1.567E+12 2.796E-07 1.965E-08
855 5.000 1 1.000 7.76323 4.252E+05 2.145E+12 1.982E-07 1.921E-08
785 5.000 1 1.000 8.01578 3.806E+05 9.784E+11 3.890E-07 1.833E-08
262 5.000 1 1.000 9.38321 2.694E+05 7.501E+12 3.591E-08 1.778E-08
990 5.000 1 1.000 7.51322 3.458E+05 1.579E+12 2.190E-07 1.463E-08
26 3.000 1 1.000 12.6749 2.005E+05 1.040E+11 1.927E-06 1.449E-08
191 5.000 1 1.000 10.6294 1.658E+05 3.399E+12 4.878E-08 1.404E-08
380 5.000 1 1.000 8.83245 2.296E+05 2.431E+12 9.445E-08 1.343E-08
586 5.000 1 1.000 8.31705 2.502E+05 2.879E+12 8.691E-08 1.298E-08
67 5.000 1 1.000 11.8590 1.212E+05 4.523E+11 2.679E-07 1.277E-08
245 5.000 1 1.000 9.50331 1.413E+05 2.225E+12 6.349E-08 9.567E-09
486 5.000 1 1.000 8.49597 1.696E+05 3.907E+12 4.341E-08 9.177E-09
886 5.000 1 1.000 7.68371 1.904E+05 1.783E+12 1.068E-07 8.428E-09
579 5.000 1 1.000 8.31922 1.619E+05 2.883E+12 5.615E-08 8.399E-09
384 5.000 1 1.000 8.83065 1.393E+05 7.899E+12 1.764E-08 8.145E-09
215 5.000 1 1.000 10.4232 9.942E+04 3.136E+12 3.170E-08 8.098E-09
480 5.000 1 1.000 8.51846 1.417E+05 2.722E+12 5.204E-08 7.706E-09
219 5.000 1 1.000 10.4135 9.228E+04 5.987E+12 1.541E-08 7.502E-09
959 5.000 1 1.000 7.57752 1.672E+05 1.812E+12 9.226E-08 7.196E-09
260 5.000 1 1.000 9.39512 1.056E+05 4.750E+12 2.223E-08 6.988E-09
823 5.000 1 1.000 7.90091 1.483E+05 3.014E+12 4.918E-08 6.938E-09
413 5.000 1 1.000 8.74119 9.104E+04 1.244E+12 7.320E-08 5.215E-09
63 5.000 1 1.000 11.9081 4.760E+04 5.672E+12 8.392E-09 5.059E-09
240 3.000 1 1.000 9.56320 1.217E+05 7.161E+11 1.699E-07 5.007E-09
286 5.000 1 1.000 9.17153 7.860E+04 1.189E+12 6.611E-08 4.956E-09
530 5.000 1 1.000 8.42528 9.266E+04 2.772E+12 3.343E-08 4.931E-09
801 5.000 1 1.000 7.95482 1.026E+05 7.217E+11 1.422E-07 4.867E-09
142 5.000 1 1.000 11.1709 5.096E+04 6.185E+11 8.239E-08 4.768E-09
456 5.000 1 1.000 8.58786 8.154E+04 1.419E+12 5.745E-08 4.508E-09
23 5.000 1 1.000 12.8694 3.624E+04 2.080E+12 1.742E-08 4.499E-09
34 3.000 1 1.000 12.3979 6.027E+04 1.435E+12 4.200E-08 4.166E-09
212 5.000 1 1.000 10.4390 5.064E+04 1.511E+13 3.351E-09 4.137E-09
515 5.000 1 1.000 8.46317 7.702E+04 5.301E+12 1.453E-08 4.135E-09
132 5.000 1 1.000 11.2394 4.256E+04 1.994E+12 2.135E-08 4.029E-09
484 5.000 1 1.000 8.50057 7.324E+04 2.536E+12 2.888E-08 3.967E-09
472 5.000 1 1.000 8.54444 7.102E+04 2.791E+12 2.544E-08 3.886E-09
656 5.000 1 1.000 8.22427 7.130E+04 3.842E+12 1.856E-08 3.615E-09
778 5.000 1 1.000 8.03657 7.206E+04 8.744E+11 8.241E-08 3.489E-09
128 5.000 1 1.000 11.2579 3.494E+04 7.233E+11 4.831E-08 3.319E-09
805 5.000 1 1.000 7.93907 6.674E+04 8.398E+11 7.948E-08 3.153E-09
888 5.000 1 1.000 7.67956 6.998E+04 1.821E+12 3.842E-08 3.094E-09
572 5.000 1 1.000 8.32198 5.398E+04 6.788E+11 7.952E-08 2.803E-09
979 5.000 1 1.000 7.54294 6.262E+04 1.789E+12 3.501E-08 2.671E-09
537 5.000 1 1.000 8.39470 5.004E+04 3.221E+12 1.553E-08 2.643E-09
243 5.000 1 1.000 9.54620 3.848E+04 1.418E+12 2.713E-08 2.629E-09
452 3.000 1 1.000 8.61083 7.220E+04 6.785E+11 1.064E-07 2.408E-09
547 5.000 1 1.000 8.35951 4.214E+04 7.613E+12 5.535E-09 2.207E-09
941 5.000 1 1.000 7.62609 4.992E+04 1.571E+12 3.177E-08 2.176E-09
277 5.000 1 1.000 9.24831 3.380E+04 1.060E+12 3.189E-08 2.168E-09
475 5.000 1 1.000 8.52783 3.878E+04 6.992E+11 5.546E-08 2.115E-09
904 5.000 1 1.000 7.65062 4.668E+04 2.112E+12 2.210E-08 2.048E-09
862 5.000 1 1.000 7.74028 4.406E+04 4.103E+12 1.074E-08 1.979E-09
31 3.000 1 1.000 12.5059 2.787E+04 1.140E+11 2.446E-07 1.961E-09
80 3.000 1 1.000 11.7046 3.100E+04 2.575E+12 1.204E-08 1.910E-09
44 5.000 1 1.000 12.1950 1.614E+04 1.174E+13 1.375E-09 1.799E-09
647 5.000 1 1.000 8.24361 3.344E+04 8.452E+11 3.957E-08 1.703E-09
