j g(j) i g(i) wl A A+A^a A/(A+A^a) f
573 3.000 1 5.000 28.7472 1.080E+10 1.137E+14 9.492E-05 8.028E-04
190 3.000 1 5.000 28.9295 1.033E+10 3.462E+12 2.983E-03 7.774E-04
280 3.000 1 5.000 28.8892 1.000E+10 7.237E+10 1.382E-01 7.508E-04
732 7.000 1 5.000 28.6057 3.911E+09 5.846E+12 6.691E-04 6.718E-04
294 3.000 1 5.000 28.8785 8.490E+09 2.071E+12 4.100E-03 6.370E-04
578 7.000 1 5.000 28.7244 3.677E+09 4.059E+13 9.059E-05 6.368E-04
569 5.000 1 5.000 28.7568 4.524E+09 8.046E+13 5.623E-05 5.608E-04
657 7.000 1 5.000 28.6451 3.239E+09 5.643E+13 5.739E-05 5.578E-04
101 5.000 1 5.000 29.0750 4.312E+09 3.574E+12 1.207E-03 5.464E-04
90 3.000 1 5.000 29.0834 6.917E+09 7.825E+11 8.840E-03 5.262E-04
1063 3.000 1 5.000 28.5016 7.170E+09 1.422E+13 5.042E-04 5.240E-04
660 5.000 1 5.000 28.6414 3.398E+09 4.517E+13 7.523E-05 4.180E-04
186 5.000 1 5.000 28.9341 3.096E+09 5.554E+12 5.575E-04 3.886E-04
738 5.000 1 5.000 28.6036 2.978E+09 9.462E+12 3.147E-04 3.654E-04
86 7.000 1 5.000 29.0908 1.757E+09 2.126E+12 8.263E-04 3.120E-04
409 3.000 1 5.000 28.8553 3.927E+09 8.892E+10 4.416E-02 2.942E-04
100 3.000 1 5.000 29.0752 3.837E+09 3.532E+12 1.086E-03 2.918E-04
553 3.000 1 5.000 28.7845 3.817E+09 8.637E+12 4.419E-04 2.844E-04
883 7.000 1 5.000 28.5558 1.620E+09 2.568E+13 6.309E-05 2.774E-04
990 7.000 1 5.000 28.5451 1.298E+09 1.410E+13 9.205E-05 2.220E-04
887 5.000 1 5.000 28.5539 1.815E+09 1.598E+13 1.136E-04 2.218E-04
291 5.000 1 5.000 28.8812 1.768E+09 3.298E+12 5.360E-04 2.210E-04
1056 7.000 1 5.000 28.5116 1.284E+09 3.433E+12 3.740E-04 2.190E-04
413 5.000 1 5.000 28.8484 1.750E+09 3.734E+12 4.686E-04 2.182E-04
1057 5.000 1 5.000 28.5110 1.423E+09 1.699E+12 8.375E-04 1.734E-04
183 3.000 1 5.000 28.9403 2.296E+09 9.098E+12 2.523E-04 1.729E-04
749 7.000 1 5.000 28.5880 8.997E+08 4.050E+13 2.221E-05 1.543E-04
41 3.000 1 5.000 29.3385 1.949E+09 1.308E+13 1.490E-04 1.509E-04
115 7.000 1 5.000 29.0131 8.220E+08 9.819E+12 8.372E-05 1.452E-04
659 3.000 1 5.000 28.6414 1.678E+09 5.157E+13 3.255E-05 1.239E-04
752 5.000 1 5.000 28.5855 9.996E+08 3.258E+13 3.069E-05 1.225E-04
656 5.000 1 5.000 28.6453 9.636E+08 4.031E+13 2.391E-05 1.185E-04
107 3.000 1 5.000 29.0497 1.463E+09 1.110E+12 1.319E-03 1.111E-04
577 5.000 1 5.000 28.7251 8.926E+08 3.207E+13 2.783E-05 1.104E-04
1121 5.000 1 5.000 28.4937 8.012E+08 4.720E+13 1.698E-05 9.752E-05
993 5.000 1 5.000 28.5436 7.690E+08 1.346E+13 5.712E-05 9.392E-05
737 3.000 1 5.000 28.6043 1.045E+09 8.756E+12 1.193E-04 7.690E-05
886 3.000 1 5.000 28.5541 8.530E+08 2.257E+13 3.779E-05 6.256E-05
882 5.000 1 5.000 28.5560 4.866E+08 1.759E+13 2.766E-05 5.950E-05
731 5.000 1 5.000 28.6066 4.846E+08 7.406E+12 6.543E-05 5.944E-05
1139 5.000 1 5.000 28.3800 3.940E+08 2.573E+13 1.531E-05 4.756E-05
38 3.000 1 5.000 29.3974 5.397E+08 2.949E+12 1.830E-04 4.196E-05
568 3.000 1 5.000 28.7571 5.300E+08 7.004E+13 7.567E-06 3.944E-05
85 5.000 1 5.000 29.0915 3.000E+08 2.221E+12 1.351E-04 3.806E-05
406 3.000 1 5.000 28.8567 4.667E+08 1.485E+11 3.143E-03 3.496E-05
1122 3.000 1 5.000 28.4937 4.670E+08 4.342E+13 1.075E-05 3.410E-05
581 5.000 1 5.000 28.7169 2.660E+08 7.302E+13 3.643E-06 3.290E-05
