j g(j) i g(i) wl A A+A^a A/(A+A^a) f
311 4.000 1 4.000 13.8615 4.620E+00 1.898E+01 2.434E-01 1.331E-13
147 4.000 1 4.000 13.8781 4.065E+00 1.887E+01 2.154E-01 1.174E-13
227 6.000 1 4.000 13.8677 2.637E+00 1.377E+03 1.915E-03 1.141E-13
324 6.000 1 4.000 13.8615 2.262E+00 1.189E+03 1.901E-03 9.770E-14
237 8.000 1 4.000 13.8677 1.686E+00 2.614E+03 6.451E-04 9.720E-14
57 4.000 1 4.000 13.9342 3.262E+00 1.725E+12 1.892E-12 9.493E-14
340 8.000 1 4.000 13.8615 1.574E+00 2.257E+03 6.972E-04 9.065E-14
152 6.000 1 4.000 13.8780 2.070E+00 1.138E+03 1.818E-03 8.970E-14
110 4.000 1 4.000 13.8939 2.833E+00 4.044E+11 7.007E-12 8.199E-14
191 2.000 1 4.000 13.8741 5.175E+00 2.120E+11 2.441E-11 7.468E-14
155 8.000 1 4.000 13.8780 1.199E+00 2.322E+03 5.164E-04 6.925E-14
274 4.000 1 4.000 13.8651 2.383E+00 7.657E+10 3.112E-11 6.868E-14
184 4.000 1 4.000 13.8753 2.051E+00 1.492E+11 1.374E-11 5.921E-14
446 8.000 1 4.000 13.8163 1.002E+00 5.181E+09 1.933E-10 5.732E-14
477 8.000 1 4.000 13.8101 9.356E-01 3.877E+09 2.413E-10 5.350E-14
100 8.000 1 4.000 13.8952 8.874E-01 2.235E+06 3.970E-07 5.138E-14
228 8.000 1 4.000 13.8677 8.861E-01 1.240E+03 7.144E-04 5.110E-14
325 8.000 1 4.000 13.8615 8.611E-01 1.071E+03 8.043E-04 4.963E-14
312 6.000 1 4.000 13.8615 9.687E-01 6.069E+01 1.596E-02 4.185E-14
421 8.000 1 4.000 13.8265 7.260E-01 5.998E+09 1.210E-10 4.162E-14
171 8.000 1 4.000 13.8761 7.036E-01 1.851E+06 3.800E-07 4.062E-14
87 8.000 1 4.000 13.8970 6.756E-01 2.358E+06 2.865E-07 3.912E-14
220 6.000 1 4.000 13.8677 8.607E-01 7.027E+01 1.225E-02 3.723E-14
153 8.000 1 4.000 13.8780 6.242E-01 1.021E+03 6.111E-04 3.605E-14
256 8.000 1 4.000 13.8657 5.221E-01 1.320E+06 3.956E-07 3.010E-14
108 8.000 1 4.000 13.8939 4.609E-01 2.995E+06 1.539E-07 2.668E-14
