j g(j) i g(i) wl A A+A^a A/(A+A^a) f
966 2.000 1 4.000 5.98585 5.175E+08 2.373E+12 2.180E-04 1.389E-06
686 2.000 1 4.000 6.01689 5.085E+08 9.717E+12 5.233E-05 1.381E-06
611 6.000 1 4.000 6.02267 1.672E+08 1.866E+11 8.959E-04 1.364E-06
1322 4.000 1 4.000 5.96444 2.472E+08 3.287E+12 7.521E-05 1.319E-06
975 4.000 1 4.000 5.98509 2.445E+08 2.400E+12 1.018E-04 1.313E-06
445 8.000 1 4.000 6.04172 1.140E+08 1.573E+11 7.244E-04 1.247E-06
1314 4.000 1 4.000 5.96499 2.266E+08 1.374E+12 1.649E-04 1.209E-06
599 6.000 1 4.000 6.02586 1.463E+08 6.036E+11 2.424E-04 1.195E-06
983 6.000 1 4.000 5.98398 1.436E+08 1.094E+12 1.313E-04 1.157E-06
423 4.000 1 4.000 6.04728 2.094E+08 9.834E+11 2.130E-04 1.148E-06
307 4.000 1 4.000 6.08403 1.948E+08 1.062E+12 1.835E-04 1.081E-06
449 4.000 1 4.000 6.04141 1.885E+08 2.528E+12 7.456E-05 1.031E-06
925 2.000 1 4.000 5.99205 3.604E+08 8.235E+12 4.376E-05 9.698E-07
1248 4.000 1 4.000 5.97187 1.763E+08 1.496E+12 1.179E-04 9.429E-07
444 6.000 1 4.000 6.04172 1.138E+08 1.576E+11 7.220E-04 9.343E-07
612 4.000 1 4.000 6.02265 1.686E+08 1.817E+11 9.280E-04 9.168E-07
1419 6.000 1 4.000 5.95902 1.129E+08 2.915E+12 3.873E-05 9.015E-07
351 8.000 1 4.000 6.07254 8.134E+07 8.081E+11 1.007E-04 8.993E-07
1316 2.000 1 4.000 5.96493 3.368E+08 2.239E+12 1.504E-04 8.983E-07
279 6.000 1 4.000 6.08802 1.066E+08 9.783E+11 1.090E-04 8.888E-07
100 4.000 1 4.000 6.24036 1.510E+08 4.701E+13 3.211E-06 8.813E-07
206 4.000 1 4.000 6.11224 1.541E+08 5.038E+12 3.059E-05 8.633E-07
1326 2.000 1 4.000 5.96297 3.185E+08 3.593E+12 8.863E-05 8.490E-07
185 2.000 1 4.000 6.13468 2.967E+08 5.035E+11 5.893E-04 8.370E-07
132 2.000 1 4.000 6.22357 2.842E+08 1.959E+12 1.450E-04 8.250E-07
1228 6.000 1 4.000 5.97734 9.592E+07 3.444E+12 2.785E-05 7.708E-07
98 6.000 1 4.000 6.25124 8.610E+07 2.776E+13 3.102E-06 7.568E-07
